source_id,source_kind,x_code,y_code,z_code,q_group_0_s,q_group_1_s,q_group_2_s,q_group_3_s,q_group_4_s,q_group_5_s,q_group_6_s,q_group_7_s,q_group_8_s
1928,star,0.78008818337021724,0.033167441628898252,0.042715329015519117,6.2868695695363333e+51,8.378178993532269e+51,1.1087356759332777e+51,8.954842972886159e+49,3.6898845464566977e+47,1.4114186516231503e+47,4.0979450194423411e+45,1.3189411712410733e+38,114894.575417863
1929,star,0.35145468551525905,0.0062337241206118291,0.45894681276804727,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1930,star,0.48801509554002953,0.38342444608463111,0.29888014810709918,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1931,star,0.41437063940201829,0.27612003016064562,0.34322575635211888,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1932,star,0.41708659357871253,0.27576310324315917,0.34377305473666303,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1933,star,0.41413527758727881,0.27570225207849214,0.34335715914961157,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1934,star,0.42409441373804579,0.43838599694224839,0.38870338365472623,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1935,star,0.39028058569621948,0.82571188570910092,0.66709696901796356,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1936,star,0.39030790456703379,0.82532069187414636,0.6669379835557484,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1937,star,0.39094448839104745,0.82467048900373063,0.66816063430893158,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1938,star,0.39137143459849999,0.82561293911464195,0.66529675671629529,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1939,star,0.38819523743853707,0.82502031396050546,0.666429244725676,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1940,star,0.25820208265449224,0.91016075402845376,0.48348458129329952,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1941,star,0.70746054582406737,0.50898495553413448,0.048169561476300006,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1942,star,0.70775329482305749,0.51001629329525877,0.047820555834334109,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1943,star,0.74743003428402255,0.53471834405061769,0.020521346844373328,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1944,star,0.82718098591050415,0.0021818960620029024,0.071451340515463146,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1945,star,0.62593268400775837,0.3409305125363451,0.92350185052099987,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1946,star,0.56466157513670079,0.12204854081451069,0.49665048334579459,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1947,star,0.565376653850998,0.12134189360436973,0.49669399272853804,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1948,star,0.78092775390278335,0.30030658071769373,0.087183246585940066,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1949,star,0.76835798252251419,0.259717899449179,0.23601681379361469,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1950,star,0.77709881382915869,0.033365530620438767,0.042210363401331871,1.2623678799606444e+52,1.6802273177541081e+52,2.2249217438060651e+51,1.798593901080978e+50,7.4122825014028319e+47,2.8382199567668733e+47,8.2503488850135798e+45,2.6567835828983008e+38,230802.53879601846
1951,star,0.91408449240148926,0.063380760362130639,0.10711637728970592,6.3118393998032218e+51,8.4011365887705407e+51,1.1124608719030325e+51,8.9929695054048901e+49,3.7061412507014159e+47,1.4191099783834366e+47,4.1251744425067899e+45,1.3283917914491504e+38,115401.26939800923
1952,star,0.4863917424981119,0.38852803448475742,0.27693497097101966,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1953,star,0.48919866551079572,0.38577705492057757,0.27566255259168565,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1954,star,0.48730039404159486,0.38854991648100923,0.27774731129058056,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1955,star,0.31018385789428576,0.43466782706989898,0.26472912166074131,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1956,star,0.48746463409993562,0.38863454696958377,0.27697852845168464,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1957,star,0.40964098179254954,0.27670933474105341,0.34439738658365165,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1958,star,0.31060868062587516,0.43496704784874218,0.26431469916745476,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1959,star,0.27457244459934504,0.093706650090228771,0.30416388913785664,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1960,star,0.34996885881508843,0.29532958073573456,0.3481190425539688,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1961,star,0.32160683860701533,0.6056440597791759,0.57232714409250174,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1962,star,0.11188223630458187,0.62675845015774079,0.56838142353704335,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1963,star,0.11305416069785242,0.62713717439625394,0.56902918840404393,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1964,star,0.40799202178163813,0.95529581822916199,0.5036342379686165,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1965,star,0.40086748832832414,0.92618841760847537,0.57669799633834595,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1966,star,0.4700081473237005,0.76732377537336216,0.72025170582557907,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1967,star,0.17492384361775096,0.85483562847968908,0.096567060059593757,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1968,star,0.17532080876432274,0.85538805188328537,0.097444846679250657,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1969,star,0.22101736139615924,0.61031416240499259,0.20474406927496563,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1970,star,0.64103530794784069,0.36696543040195728,0.77841697009804911,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1971,star,0.6865597988312655,0.22478976613315435,0.76916898789869492,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1972,star,0.64146046117766653,0.017043996323432668,0.97859930395051886,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1973,star,0.49546045857524923,0.39623744881872675,0.28412826479074527,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1974,star,0.58469830556564972,0.15358059774925639,0.49326171915940226,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1975,star,0.52025954591512913,0.40678146588301323,0.42393187311991748,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1976,star,0.49602750687148134,0.39638696074153668,0.28381319939694777,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1977,star,0.49607232137318258,0.39622924042943647,0.28408582936616522,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1978,star,0.69558833728749259,0.45036020740650312,0.12869310428448183,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1979,star,0.77693651178924494,0.032781786806863694,0.041616232129722465,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1980,star,0.77709904052958023,0.033346459814181557,0.042206059532116487,6.3394333929939699e+51,8.4265068744276633e+51,1.1165775611686347e+51,9.0351028826631153e+49,3.7241064263328889e+47,1.4276096123810531e+47,4.155265496654832e+45,1.3388356089233852e+38,115961.21354214256
1981,star,0.41660035608934093,0.27800008068713589,0.34781706814962776,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1982,star,0.41692938459948142,0.27630069888872549,0.34315558074453006,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1983,star,0.41425590796735268,0.27621829308050827,0.34322238291686635,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1984,star,0.4237888457579399,0.43822645025664075,0.38844041204469976,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1985,star,0.03783418872786086,0.52655958804709291,0.89618008862694087,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1986,star,0.39114281644593524,0.82603264268536614,0.67555730559475213,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1987,star,0.4127371272439575,0.8135917547660817,0.70131357538906258,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1988,star,0.39171694525098066,0.82645224260923644,0.66585618710645289,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1989,star,0.82744858019623535,0.0023415992362874282,0.071794199295220601,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1990,star,0.73864241081316517,0.54534898414916333,0.00399621787630745,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1991,star,0.97517429956634538,0.57152622241742135,0.57478131986014003,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1992,star,0.62610946644645171,0.34097745212269015,0.92328330104254608,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1993,star,0.63567023141341172,0.010351760034708309,0.97638080171485209,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1994,star,0.70541569745650201,0.48113432381537385,0.39216883577426842,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1995,star,0.58568110900601145,0.15442517532480557,0.49269761574066634,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1996,star,0.58557723238216874,0.15427945223592437,0.49233313809379819,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1997,star,0.59634008893085388,0.47859033323416333,0.32083437505888268,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1998,star,0.59673512027940401,0.47854313318062847,0.32102978890946321,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
1999,star,0.56498739579390422,0.12153220474534759,0.49724110512938419,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
2000,star,0.49428710808827453,0.39833696018538278,0.28623947584760334,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
2001,star,0.91416232412938281,0.06329448165409271,0.10722602411658691,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
2002,star,0.92163177189403134,0.070668039631966495,0.10282180931893339,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
2003,star,0.77707860031833786,0.033339955943242162,0.042196653687928673,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
2004,star,0.85035082502064985,0.0178257969556,0.096358820985986443,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
2005,star,0.89586923672320107,0.057260237770111765,0.10808814876097546,6.3652540689864424e+51,8.4502467485829064e+51,1.1204296930059524e+51,9.0745285748828968e+49,3.7409170769669426e+47,1.435563020718511e+47,4.1834227609571591e+45,1.3486082585454471e+38,116485.17309448443
2006,star,0.49650771202233485,0.39682229778237943,0.28449656457842193,6.389472679081504e+51,8.4725136619681076e+51,1.1240428160330167e+51,9.1115080663523395e+49,3.7566846964231167e+47,1.4430229530420443e+47,4.2098329837445313e+45,1.3577745557741247e+38,116976.62312884645
